"phylum.x","species","surface","mesopelagic","bathypelagic","abyssopelagic"
"Acanthocephala","Echinorhynchus_gadi",NA,0.114661426902799,0.134305555504628,NA
"Acanthocephala","Echinorhynchus_petrotschenkoi",NA,0.205208332918119,0.205208332918119,NA
"Annelida","Acmira_philbinae",0.0817293230920358,NA,NA,NA
"Annelida","Acmira_simplex",0.060068027173378,NA,NA,NA
"Annelida","Acmira_taylori",0.0817293230920358,NA,NA,NA
"Annelida","Acoetes_flagelliformis",0.0386956527667201,0.0478125010849908,0,NA
"Annelida","Acoetes_melanota",0.107953368065258,0.114873646434607,NA,NA
"Annelida","Acoetes_mohammadi",0.0887313434270336,NA,NA,NA
"Annelida","Acoetes_pacifica",0.175635838023385,0.195559283997655,NA,NA
"Annelida","Acoetes_pleei",0.0935422339113759,NA,NA,NA
"Annelida","Acrocirrus_frontifilis",0.107634854603451,NA,NA,NA
"Annelida","Admetella_longipedata",NA,0.217617924386671,NA,NA
"Annelida","Aglaophamus_circinata",0.0783018866266891,NA,NA,NA
"Annelida","Aglaophamus_dibranchis",0.11858828008087,0.123527150527753,0.129162371223408,NA
"Annelida","Aglaophamus_elamellatus",NA,0.0767060129371824,0.07540924535982,0.0375038652906885
"Annelida","Aglaophamus_lyrochaetus",0.0753308825249619,0.0916915426114157,NA,NA
"Annelida","Aglaophamus_macroura",0.230518053632282,0.225426829459782,NA,NA
"Annelida","Aglaophamus_malmgreni",0.102983728554126,0.111328610417913,0.102876442498188,NA
"Annelida","Aglaophamus_ornatus",0.317453416631274,NA,NA,NA
"Annelida","Aglaophamus_verrilli",0.158702127629534,NA,NA,NA
"Annelida","Aktedrilus_parvithecatus",0.122037036482383,NA,NA,NA
"Annelida","Alaysia_spiralis",NA,0.155301204779171,0.147975133186071,0.10120560743228
"Annelida","Allia_quadrilobata",0.0687898087558473,NA,NA,NA
"Annelida","Allia_suecica",0.0761805553661866,NA,NA,NA
"Annelida","Amaeana_trilobata",0.11460038246391,NA,NA,NA
"Annelida","Amathys_lutzi",NA,0.0472371966309464,0.0467574930716844,NA
"Annelida","Americonuphis_magna",0.136523808707439,NA,NA,NA
"Annelida","Ammotrypane_aulogaster",0.126578235165753,NA,NA,NA
"Annelida","Ampharete_borealis",0.0719593999724891,0.0576070901914397,NA,NA
"Annelida","Ampharete_finmarchica",0.0717136737242506,0.0733192389689181,0.0918869565524485,NA
"Annelida","Ampharete_octocirrata",0.0824911242505238,NA,NA,NA
"Annelida","Ampharete_parvidentata",0.099159419833534,NA,NA,NA
"Annelida","Ampharete_petersenae",0.0885667035514294,0.0839944134346683,0.140388888958842,NA
"Annelida","Amphicteis_gunneri",0.0800334412116685,0.0814462372361099,0.0778557270027503,0.05906843803793
"Annelida","Amphicteis_scaphobranchiata",0.143336623793087,NA,NA,NA
"Annelida","Amphiduropsis_axialensis",NA,0.0792893404661096,0.0792893404661096,NA
"Annelida","Amphiglena_mediterranea",0.125796511690241,NA,NA,NA
"Annelida","Amphisamytha_galapagensis",NA,0.134400246686133,0.135009590802533,NA
"Annelida","Amphitrite_cirrata",0.101114570489095,0.125898848435598,NA,NA
"Annelida","Anaitides_madeirensis",0.145052083472062,NA,NA,NA
"Annelida","Ancistrosyllis_carolinensis",0.0992485544983448,NA,NA,NA
"Annelida","Ancistrosyllis_groenlandica",0.121842610445386,NA,NA,NA
"Annelida","Ancistrosyllis_hartmanae",0.175233516466016,NA,NA,NA
"Annelida","Ancistrosyllis_jonesi",0.174577777805152,NA,NA,NA
"Annelida","Ancistrosyllis_papillosa",0.189623931680734,NA,NA,NA
"Annelida","Anobothrus_gracilis",0.0798084930036772,0.0819665272784176,0.102821846503488,NA
"Annelida","Aonidella_cirrobranchiata",0.159338113694142,0.171022657793191,0.18558823538562,NA
"Annelida","Aonides_mayaguezensis",0.102222221800023,NA,NA,NA
"Annelida","Aonides_oxycephala",0.134977064366005,0.14877461733325,NA,NA
"Annelida","Aonides_paucibranchiata",0.0912355850289593,NA,NA,NA
"Annelida","Aphelochaeta_filiformis",0.111015151610429,0.117283950820412,0.136350482597444,NA
"Annelida","Aphelochaeta_marioni",0.113871795008293,NA,NA,NA
"Annelida","Aphelochaeta_multifilis",0.0623727537371698,0.0624249674342962,0.0616231884587236,0.0399434496012221
"Annelida","Apomatus_globifer",0.0748113561129399,0.0808045978342953,0.102225988867593,NA
"Annelida","Apomatus_similis",0.193189655433826,NA,NA,NA
"Annelida","Apoprionospio_dayi",0.172063273681325,NA,NA,NA
"Annelida","Arabella_iricolor",0.119492521522961,NA,NA,NA
"Annelida","Arabella_mutans",0.138992443366413,NA,NA,NA
"Annelida","Arabella_protomutans",0.0778676467564176,NA,NA,NA
"Annelida","Archinome_rosacea",NA,0.123416666717579,0.123614864933581,NA
"Annelida","Arenicola_cristata",0.174686064364625,NA,NA,NA
"Annelida","Aricidea_belgicae",0.0849335106303965,0.0870123726405268,0.0796733667942971,0.0485850177997641
"Annelida","Aricidea_catherinae",0.0750317795407343,NA,NA,NA
"Annelida","Aricidea_fragilis",0.115497780576367,NA,NA,NA
"Annelida","Aricidea_lopezi",0.0912685557727309,NA,NA,NA
"Annelida","Aricidea_wassi",0.150212560333132,NA,NA,NA
"Annelida","Armandia_agilis",0.175795454534554,NA,NA,NA
"Annelida","Armandia_intermedia",0.135017094123535,NA,NA,NA
"Annelida","Armandia_lanceolata",0.118577680568857,NA,NA,NA
"Annelida","Armandia_leptocirris",0.120711805686976,NA,NA,NA
"Annelida","Armandia_maculata",0.178314465387437,NA,NA,NA
"Annelida","Asclerocheilus_beringianus",0.0919696967117488,NA,NA,NA
"Annelida","Asclerocheilus_mexicanus",0.116934865499022,NA,NA,NA
"Annelida","Aurospio_foodbancsia",NA,0.167022471884719,0.171604696646654,0.134878048500637
"Annelida","Australaugeneria_rutilans",0.119710867554098,NA,NA,NA
"Annelida","Autolytus_zonatus",0.170222222570468,NA,NA,NA
"Annelida","Axiothella_mucosa",0.179624999978114,NA,NA,NA
"Annelida","Bathybdella_sawyeri",NA,0.075777777850076,0.075777777850076,NA
"Annelida","Bathydrilus_adriaticus",0.111254901709218,NA,NA,NA
"Annelida","Bathykermadeca_hadalis",NA,0.724000000953674,0.724000000953674,0.724000000953674
"Annelida","Bathysabellaria_spinifera",NA,0.456666666403334,NA,NA
"Annelida","Bhawania_cryptocephala",0.128139337453558,NA,NA,NA
"Annelida","Bhawania_goodei",0.143302277562557,NA,NA,NA
"Annelida","Bhawania_heteroseta",0.172384823821384,NA,NA,NA
"Annelida","Bispira_crassicornis",0.122629757773995,NA,NA,NA
"Annelida","Bispira_melanostigma",0.141498455307787,NA,NA,NA
"Annelida","Boccardiella_hamata",0.0727731084779781,NA,NA,NA
"Annelida","Boguea_enigmatica",0.183715596376414,NA,NA,NA
"Annelida","Bouchiria_vesiculosa",0.0586538464189149,0.0643478276450997,NA,NA
"Annelida","Brada_mammillata",0.276158192421252,0.293928571879961,NA,NA
"Annelida","Brada_villosa",0.0980164079269006,0.115686000099033,0.133725199949902,NA
"Annelida","Branchinotogluma_segonzaci",NA,0.141527093513387,0.140752157770584,NA
"Annelida","Branchinotogluma_trifurcus",NA,0.051363636248491,0.051363636248491,NA
"Annelida","Branchinotogluma_tunnicliffae",NA,0.241944446745846,0.241944446745846,NA
"Annelida","Branchiomma_cingulata",0.134358538829024,NA,NA,NA
"Annelida","Branchiomma_infarctum",0.0538497655033039,0.0963970592163284,NA,NA
"Annelida","Branchiomma_nigromaculata",0.169250457067472,NA,NA,NA
"Annelida","Branchiosyllis_exilis",0.137767857224934,NA,NA,NA
"Annelida","Branchiosyllis_oculata",0.193705882391363,NA,NA,NA
"Annelida","Branchipolynoe_pettibonae",NA,0.151052154195991,0.152016460876375,NA
"Annelida","Branchipolynoe_seepensis",NA,0.0791853033199597,0.0766924396573319,NA
"Annelida","Branchipolynoe_symmytilida",NA,0.11876386694799,0.11903536986332,NA
"Annelida","Brania_furcelligera",0.300579709770239,NA,NA,NA
"Annelida","Brania_gallagheri",0.104431372099355,NA,NA,NA
"Annelida","Brania_mediodentata",0.196810810932436,NA,NA,NA
"Annelida","Brania_oculata",0.173478260885513,NA,NA,NA
"Annelida","Brania_wellfleetensis",0.177056145657854,NA,NA,NA
"Annelida","Brevicirrosyllis_weismanni",0.106780303086535,NA,NA,NA
"Annelida","Bylgides_sarsi",0.0756057597680134,NA,NA,NA
"Annelida","Cabira_incerta",0.180264705887941,NA,NA,NA
"Annelida","Califia_calida",0.187829670327419,NA,NA,NA
"Annelida","Capitella_capitata",0.115189580818117,0.12688655585025,0.129740198435377,NA
"Annelida","Capitella_jonesi",0.114019138462235,NA,NA,NA
"Annelida","Carazziella_hobsonae",0.090404623753332,NA,NA,NA
"Annelida","Ceratocephale_oculata",0.181236306712591,NA,NA,NA
"Annelida","Ceratonereis_articulata",0.124110701084962,0.124806547599811,0.127898437427939,0.0531002636679441
"Annelida","Ceratonereis_erythraeensis",0.0816322703326844,0.105588235678201,NA,NA
"Annelida","Ceratonereis_irritabilis",0.179452054820603,NA,NA,NA
"Annelida","Ceratonereis_longicirrata",0.183518796993938,NA,NA,NA
"Annelida","Ceratonereis_singularis",0.176433990832435,NA,NA,NA
"Annelida","Ceratonereis_tripartita",0.103538461708847,0.10813863948944,NA,NA
"Annelida","Ceratonereis_versipedata",0.10023529370151,NA,NA,NA
"Annelida","Chaetopterus_variopedatus",0.139997189504866,0.160198269757726,NA,NA
"Annelida","Chaetozone_setosa",0.126465909181755,0.14609752556545,0.150430549620818,NA
"Annelida","Chloeia_fusca",0.115190592223577,NA,NA,NA
"Annelida","Chloeia_parva",0.0797884616678437,NA,NA,NA
"Annelida","Chloeia_rosea",0.112676580164748,NA,NA,NA
"Annelida","Chloeia_viridis",0.162744539527175,NA,NA,NA
"Annelida","Chone_collaris",0.14357228201715,0.138055987693775,NA,NA
"Annelida","Chone_duneri",0.102420197463596,NA,NA,NA
"Annelida","Chone_infundibuliformis",0.0796831222325613,0.0993623363156054,NA,NA
"Annelida","Chrysopetalum_debile",0.112563044527107,0.127501565530318,NA,NA
"Annelida","Chrysopetalum_elegans",0.129836734011769,NA,NA,NA
"Annelida","Chrysopetalum_floridanum",0.131486485888426,NA,NA,NA
"Annelida","Chrysopetalum_hernancortazae",0.064896551622399,NA,NA,NA
"Annelida","Cirratulus_cirratus",0.111328214022889,NA,NA,NA
"Annelida","Cirriformia_semicincta",0.154684848714281,0.173583591606283,NA,NA
"Annelida","Cirrophorus_americanus",0.108343948544875,NA,NA,NA
"Annelida","Cirrophorus_branchiatus",0.127755231499795,NA,NA,NA
"Annelida","Cirrophorus_lyra",0.172441860409129,NA,NA,NA
"Annelida","Cirrophorus_perdidoensis",0.0938750001369044,NA,NA,NA
"Annelida","Cirrophorus_perkinsi",0.139382021962089,NA,NA,NA
"Annelida","Cistenides_hyperborea",0.0561069226641823,0.0431880449196544,NA,NA
"Annelida","Clavodorum_mexicanum",0.103018292248613,NA,NA,NA
"Annelida","Clymenella_mucosa",0.110177935535267,NA,NA,NA
"Annelida","Clymenella_torquata",0.151345202723255,NA,NA,NA
"Annelida","Cossura_delta",0.178008185526786,NA,NA,NA
"Annelida","Cossura_laeviseta",0.102681564333635,NA,NA,NA
"Annelida","Cossura_soyeri",0.146388889009517,NA,NA,NA
"Annelida","Crassibrachia_sandersi",NA,0.0258536592080462,0.0242500005988404,0.0189130436629057
"Annelida","Crucigera_websteri",0.179500000000767,NA,NA,NA
"Annelida","Dasybranchus_caducus",0.113412396507586,0.117909959757277,0.1178247126194,NA
"Annelida","Dasybranchus_lumbricoides",0.144497006036297,NA,NA,NA
"Annelida","Dasybranchus_lunulatus",0.200263157837576,NA,NA,NA
"Annelida","Demonax_microphthalmus",0.0896739129894885,NA,NA,NA
"Annelida","Dendronereides_heteropoda",0.137552870628832,NA,NA,NA
"Annelida","Dentatisyllis_carolinae",0.181442307735172,NA,NA,NA
"Annelida","Dentatisyllis_mangalis",0.159105690635317,NA,NA,NA
"Annelida","Diaphorosoma_magnavena",0.117671755291806,NA,NA,NA
"Annelida","Diopatra_cupraea",0.166923976582829,NA,NA,NA
"Annelida","Diopatra_neapolitana",0.156127401488231,0.166395985499849,NA,NA
"Annelida","Diopatra_neotridens",0.180630914811104,NA,NA,NA
"Annelida","Diopatra_ornata",0.169277108437101,NA,NA,NA
"Annelida","Diopatra_tridentata",0.174041769021083,NA,NA,NA
"Annelida","Diplocirrus_capensis",0.178465991303885,NA,NA,NA
"Annelida","Diplocirrus_glaucus",0.116388039553941,0.120923913175857,0.140169173041429,NA
"Annelida","Diplocirrus_longisetosus",0.0516666669026017,0.0748387100876019,NA,NA
"Annelida","Dipolydora_armata",0.117246227699175,0.128386015335626,NA,NA
"Annelida","Dipolydora_caulleryi",0.0755084745262323,NA,NA,NA
"Annelida","Dipolydora_quadrilobata",0.0978694675016564,NA,NA,NA
"Annelida","Dispio_uncinata",0.137988691547696,NA,NA,NA
"Annelida","Ditrupa_arietina",0.159252806948487,0.173796576207686,NA,NA
"Annelida","Ditrupa_gracillima",0.126780366241473,NA,NA,NA
"Annelida","Dodecaceria_fewkesi",0.109714284592441,NA,NA,NA
"Annelida","Dodecaceria_joubini",0.0330612241309516,0.015714285806531,NA,NA
"Annelida","Dorvillea_clavata",0.118576922640204,NA,NA,NA
"Annelida","Dorvillea_gardineri",0.13805907234581,NA,NA,NA
"Annelida","Dorvillea_largidentis",0.106353383049145,NA,NA,NA
"Annelida","Dorvillea_sociabilis",0.103947368058327,NA,NA,NA
"Annelida","Drilonereis_filum",0.145080600436539,0.154131082602731,0.161376665491832,NA
"Annelida","Drilonereis_logani",NA,0.166812260698713,0.170838383861789,NA
"Annelida","Drilonereis_longa",0.141656600466003,NA,NA,NA
"Annelida","Drilonereis_magna",0.0388095237846885,NA,NA,NA
"Annelida","Duridrilus_tardus",0.109454545006156,NA,NA,NA
"Annelida","Ehlersileanira_incisa",0.0645100970974745,0.0670048307909386,0.067914777746929,NA
"Annelida","Eliberidens_forceps",0.100771929395565,NA,NA,NA
"Annelida","Erinaceusyllis_belizensis",0.137291666247793,NA,NA,NA
"Annelida","Erinaceusyllis_bidentata",0.267714283881443,NA,NA,NA
"Annelida","Escarpia_laminata",NA,0.0789873414095255,0.0735338340982571,NA
"Annelida","Escarpia_spicata",NA,0.136255044405912,0.140223944896606,NA
"Annelida","Eteone_heteropoda",0.164110032371381,NA,NA,NA
"Annelida","Eteone_lactea",0.102907949594867,NA,NA,NA
"Annelida","Euarche_mexicana",0.0876300575082443,0.0915923564024507,NA,NA
"Annelida","Euarche_tubifex",0.091996466247332,0.104790697463377,NA,NA
"Annelida","Eucranta_mollis",0.145508849803787,0.137488688034642,NA,NA
"Annelida","Eucranta_villosa",0.0694088671595005,0.0927200002372265,0.110370369973006,NA
"Annelida","Eudistylia_polymorpha",0.134326018784254,NA,NA,NA
"Annelida","Eudistylia_vancouveri",0.0867647043264964,NA,NA,NA
"Annelida","Eulalia_myriacyclum",0.174371257506147,NA,NA,NA
"Annelida","Eulalia_sanguinea",0.0916129026602032,NA,NA,NA
"Annelida","Eulalia_viridis",0.117044715447033,NA,NA,NA
"Annelida","Eumida_sanguinea",0.122565707146366,0.135359399743072,0.15927690589245,NA
"Annelida","Eunice_afra",0.100790774262521,NA,NA,NA
"Annelida","Eunice_antennata",0.131553969030331,NA,NA,NA
"Annelida","Eunice_aphroditois",0.130514084516277,0.145418460191807,NA,NA
"Annelida","Eunice_australis",0.115687524939187,0.131635489109515,NA,NA
"Annelida","Eunice_cariboea",0.194551281969294,NA,NA,NA
"Annelida","Eunice_cirrobranchiata",0.0938571431008833,NA,NA,NA
"Annelida","Eunice_filamentosa",0.151947194763241,NA,NA,NA
"Annelida","Eunice_fucata",NA,0.170043383892666,NA,NA
"Annelida","Eunice_indica",0.125422297358651,0.132571893830582,NA,NA
"Annelida","Eunice_laticeps",0.148548812760252,0.156957494649178,NA,NA
"Annelida","Eunice_marenzelleri",0.0860047284293541,0.107234727207967,NA,NA
"Annelida","Eunice_norvegica",0.124255393213082,0.140386188110808,NA,NA
"Annelida","Eunice_pennata",NA,0.151250000195486,0.170102996380183,NA
"Annelida","Eunice_rubra",0.182476780178377,NA,NA,NA
"Annelida","Eunice_savignyi",0.105611193045941,0.108365287925338,NA,NA
"Annelida","Eunice_schemacephala",0.167539103380069,NA,NA,NA
"Annelida","Eunice_tenuis",0.104417177482845,NA,NA,NA
"Annelida","Eunice_vittata",0.12846247968074,NA,NA,NA
"Annelida","Eunice_websteri",0.182968253946848,NA,NA,NA
"Annelida","Euniphysa_aculeata",0.100156636641461,0.10568261403447,NA,NA
"Annelida","Eunoe_kermadeca",NA,0.0877014042717368,0.0877662721743047,0.0590606059672104
"Annelida","Eunoe_pallida",0.120347071738021,NA,NA,NA
"Annelida","Euphrosine_foliosa",0.130335316422616,0.135875251588907,0.148338028263878,NA
"Annelida","Euphrosine_myrtosa",0.0996306071691903,NA,NA,NA
"Annelida","Euphrosine_triloba",0.100849056229839,NA,NA,NA
"Annelida","Eupolymnia_crassicornis",0.114519999437034,NA,NA,NA
"Annelida","Eupolymnia_nebulosa",0.127733537665416,NA,NA,NA
"Annelida","Eupolymnia_trigonostoma",0.113548387418832,NA,NA,NA
"Annelida","Eurysyllis_tuberculata",0.118218806417319,NA,NA,NA
"Annelida","Eurythoe_complanata",0.137317510082337,0.144690849214043,0.154318261537094,NA
"Annelida","Eusyllis_blomstrandi",0.0838564326186451,0.0845083473029489,0.0839998139628942,0.0692855141677002
"Annelida","Euthalanessa_digitata",0.0669322708599358,NA,NA,NA
"Annelida","Euthalenessa_digitata",0.122346491307804,NA,NA,NA
"Annelida","Euthalenessa_festiva",0.117106703238717,NA,NA,NA
"Annelida","Exogone_atlantica",0.100555555147613,NA,NA,NA
"Annelida","Exogone_clavator",0.0375903607851051,NA,NA,NA
"Annelida","Exogone_dispar",0.132911315021484,NA,NA,NA
"Annelida","Exogone_heterosetosa",0.193613766655183,0.175920746295706,NA,NA
"Annelida","Exogone_lourei",0.151398963610511,NA,NA,NA
"Annelida","Exogone_naidina",0.114280652298383,0.126155633388496,NA,NA
"Annelida","Exogone_naidinoides",0.200148936047992,NA,NA,NA
"Annelida","Exogone_occidentalis",0.16632054159607,NA,NA,NA
"Annelida","Exogone_pseudolourei",0.0944285711051808,0.104233128458627,NA,NA
"Annelida","Exogone_wolfi",0.0998293511289785,NA,NA,NA
"Annelida","Fabricia_sabella",0.15575842727028,NA,NA,NA
"Annelida","Fabriciola_trilobata",0.121814345571562,NA,NA,NA
"Annelida","Ficopomatus_enigmaticus",0.0810119838946153,0.0963232321796393,NA,NA
"Annelida","Fimbriosthenelais_minor",0.100958605392274,NA,NA,NA
"Annelida","Flabelligera_bicolor",0.112222222611308,NA,NA,NA
"Annelida","Flabelligera_diplochaitos",0.0969649808706013,NA,NA,NA
"Annelida","Galapagomystides_aristata",NA,0.116086142507385,0.116086142507385,NA
"Annelida","Galeolaria_caespitosa",0.153251029040015,NA,NA,NA
"Annelida","Gattyana_cirrhosa",0.0929408767607128,0.0858873240243066,0.105653710212466,NA
"Annelida","Genetyllis_castanea",0.0910961635319834,0.113515944598594,NA,NA
"Annelida","Glycera_abranchiata",0.181097922849438,NA,NA,NA
"Annelida","Glycera_alba",0.145254159082836,0.158557089246632,NA,NA
"Annelida","Glycera_americana",0.155267412936435,NA,NA,NA
"Annelida","Glycera_brevicirris",0.146068459750133,NA,NA,NA
"Annelida","Glycera_capitata",0.134712460140387,NA,NA,NA
"Annelida","Glycera_cinnamomea",0.124663073037352,NA,NA,NA
"Annelida","Glycera_convoluta",0.127641509520121,NA,NA,NA
"Annelida","Glycera_dibranchiata",0.182006420534744,NA,NA,NA
"Annelida","Glycera_lancadivae",0.127862215990635,NA,NA,NA
"Annelida","Glycera_longipinnis",0.130232225768148,0.139193909596427,0.144816723985028,NA
"Annelida","Glycera_oxycephala",0.0710206664258081,0.0731620371065758,0.0710402145152837,NA
"Annelida","Glycera_papillosa",0.150580046357038,NA,NA,NA
"Annelida","Glycera_rouxi",0.142971360500288,0.152606982246947,NA,NA
"Annelida","Glycera_sphyrabrancha",0.156239234604405,NA,NA,NA
"Annelida","Glycera_tesselata",0.0973230732956936,0.0979766537315767,0.0978293592978452,0.073388040314562
"Annelida","Glycera_tridactyla",0.145294117734796,0.152076271368522,0.161998036483492,NA
"Annelida","Glycera_unicornis",0.106987382023821,0.118129630059142,0.127638889352481,NA
"Annelida","Glycinde_nordmanni",0.0875087719367087,NA,NA,NA
"Annelida","Glycinde_solitaria",0.201940298481568,NA,NA,NA
"Annelida","Glyphanostomum_pallescens",0.0731372551663833,0.106530612619708,0.132249999744818,NA
"Annelida","Goniada_congoensis",0.0973745176719653,0.101402715337357,0.0955063294548588,NA
"Annelida","Goniada_littorea",0.16688405794186,NA,NA,NA
"Annelida","Goniada_maculata",0.121629082484093,NA,NA,NA
"Annelida","Goniada_teres",0.0972777773419188,NA,NA,NA
"Annelida","Goniadides_carolinae",0.175140055992147,NA,NA,NA
"Annelida","Goniadopsis_maskallensis",0.142928870854642,NA,NA,NA
"Annelida","Grubeulepis_augeneri",0.0918157890439033,NA,NA,NA
"Annelida","Grubeulepis_mexicana",0.181236306712591,NA,NA,NA
"Annelida","Grubeulepis_westoni",0.0975630247772408,NA,NA,NA
"Annelida","Gyptis_vittata",0.19462571967386,NA,NA,NA
"Annelida","Haplosyllis_spongicola",0.120000000079466,NA,NA,NA
"Annelida","Harmothoe_aculeata",0.120072726641189,NA,NA,NA
"Annelida","Harmothoe_dictyophora",0.119114359634146,NA,NA,NA
"Annelida","Harmothoe_ernesti",0.0938260866895966,NA,NA,NA
"Annelida","Harmothoe_impar",0.15077655307971,0.150595031705578,0.168595967068712,NA
"Annelida","Harmothoe_minuta",0.107954545562302,NA,NA,NA
"Annelida","Hermenia_acantholepis",0.149509101077684,NA,NA,NA
"Annelida","Hermodice_carunculata",0.137908351949725,NA,NA,NA
"Annelida","Hesione_pantherina",0.144353321622039,0.156042025548053,0.164208315876897,NA
"Annelida","Hesione_picta",0.100205278166097,NA,NA,NA
"Annelida","Hesione_splendida",0.148456932448335,NA,NA,NA
"Annelida","Hesionura_coineaui",0.0995774644099071,NA,NA,NA
"Annelida","Hesionura_elongata",0.138320987749799,NA,NA,NA
"Annelida","Heteralentia_ptycholepis",0.163863100167173,NA,NA,NA
"Annelida","Heterodrilus_ersei",0.125360824206133,NA,NA,NA
"Annelida","Heterodrilus_modestus",0.148271604533089,NA,NA,NA
"Annelida","Heterodrilus_pentcheffi",0.120274509379969,NA,NA,NA
"Annelida","Heterodrilus_quadrithecatus",0.120990098481721,NA,NA,NA
"Annelida","Heteromastus_filiformis",0.125206515522389,NA,NA,NA
"Annelida","Heteromastus_similis",0.0514358975852911,NA,NA,NA
"Annelida","Heteropodarke_lyonsi",0.185716586157488,NA,NA,NA
"Annelida","Heterospio_catalinensis",0.177202381127115,NA,NA,NA
"Annelida","Hirsutonuphis_gemminata",0.115384615312975,NA,NA,NA
"Annelida","Hyalinoecia_tubicola",0.0993703572895888,0.109818181863732,0.130515933226178,NA
"Annelida","Hyalopale_bispinosa",0.145662650421082,NA,NA,NA
"Annelida","Hyboscolex_quadricincta",0.111408450653855,NA,NA,NA
"Annelida","Hydroides_albiceps",0.117337917669334,NA,NA,NA
"Annelida","Hydroides_bispinosa",0.111166077313859,NA,NA,NA
"Annelida","Hydroides_brachyacanthus",0.171634349208377,NA,NA,NA
"Annelida","Hydroides_dianthus",0.169724409483138,NA,NA,NA
"Annelida","Hydroides_elegans",0.0896437796226851,0.0897860900638816,0.0883282520732562,NA
"Annelida","Hydroides_exaltatus",0.0273972601846677,NA,NA,NA
"Annelida","Hydroides_heterocerus",0.12928416509658,NA,NA,NA
"Annelida","Hydroides_homoceros",0.181206897286506,NA,NA,NA
"Annelida","Hydroides_longispinosus",0.150466666753093,NA,NA,NA
"Annelida","Hydroides_microtis",0.101315789041109,NA,NA,NA
"Annelida","Hydroides_norvegicus",0.172788280062377,NA,NA,NA
"Annelida","Hydroides_perezi",0.060476189745324,NA,NA,NA
"Annelida","Hydroides_protulicola",0.0964819940317866,NA,NA,NA
"Annelida","Hydroides_tuberculatus",0.143679599572575,NA,NA,NA
"Annelida","Hyperhalosydna_striata",0.140344213749605,NA,NA,NA
"Annelida","Hypsicomus_phaeotenia",0.111158906919542,NA,NA,NA
"Annelida","Inanidrilus_aduncosetis",0.125360824206133,NA,NA,NA
"Annelida","Inanidrilus_leukodermatus",0.120990098481721,NA,NA,NA
"Annelida","Inermonephtys_inermis",0.111945259101682,NA,NA,NA
"Annelida","Iphionella_elongata",0.0434800001680851,0.0431932775115892,NA,NA
"Annelida","Isolda_pulchella",0.11750584115518,NA,NA,NA
"Annelida","Janita_fimbriata",0.10259036183447,NA,NA,NA
"Annelida","Janua_brasiliensis",0.0689803921416694,0.0652121214026755,NA,NA
"Annelida","Janua_kayi",0.182212389989105,NA,NA,NA
"Annelida","Janua_pagenstecheri",0.134835526470928,NA,NA,NA
"Annelida","Jasmineira_elegans",0.143673083065186,0.14974339632212,0.160297979855665,NA
"Annelida","Jasmineira_schaudinni",0.00369565219438005,0.00152238808683495,0,NA
"Annelida","Josephella_marenzelleri",0.133313953576884,NA,NA,NA
"Annelida","Kinbergonuphis_investigatoris",0.077272727453549,0.0728345073228308,0.0705888127950153,0.0397507789721741
"Annelida","Kinbergonuphis_microcephala",0.182917341976344,NA,NA,NA
"Annelida","Kinbergonuphis_pulchra",0.13502242098742,NA,NA,NA
"Annelida","Kinbergonuphis_simoni",0.106349205805196,NA,NA,NA
"Annelida","Kinbergonuphis_virgata",0.168414414422335,NA,NA,NA
"Annelida","Kuwaita_magna",0.170222222570468,NA,NA,NA
"Annelida","Labioleanira_yhleni",0.104272809487035,0.109535192781354,NA,NA
"Annelida","Lacydonia_miranda",0.109999999846332,NA,NA,NA
"Annelida","Laeonereis_culveri",0.177771929906387,NA,NA,NA
"Annelida","Laetmonice_benthaliana",NA,0.0749447208079121,0.0728658705554598,0.0390971954783144
"Annelida","Laetmonice_producta",0.191661506885484,0.194172813642468,NA,NA
"Annelida","Lagis_koreni",0.0907411329811089,0.093741319585307,NA,NA
"Annelida","Lamellibrachia_barhami",NA,0.120659898391684,0.121434599113993,NA
"Annelida","Lamellisabella_denticulata",NA,0.0702945990487933,0.0703276003589648,0.0105298012772587
"Annelida","Lanice_conchilega",0.121640735529346,NA,NA,NA
"Annelida","Laonice_cirrata",0.121911699888574,NA,NA,NA
"Annelida","Leanira_hystricis",NA,0.15177514794222,NA,NA
"Annelida","Leiochrides_pallidior",0.151759259066441,NA,NA,NA
"Annelida","Leitoscoloplos_foliosus",0.10409374947194,NA,NA,NA
"Annelida","Leitoscoloplos_fragilis",0.190555555571336,NA,NA,NA
"Annelida","Leitoscoloplos_robustus",0.201816283854693,NA,NA,NA
"Annelida","Leocrates_claparedii",0.136593860845657,0.150692479709914,NA,NA
"Annelida","Leonnates_decipiens",0.126245059580965,NA,NA,NA
"Annelida","Leonnates_indicus",NA,0.159899761557117,0.160841902452198,NA
"Annelida","Leonnates_persicus",0.111459459650104,NA,NA,NA
"Annelida","Lepidonopsis_humilis",0.187180385231685,NA,NA,NA
"Annelida","Lepidonotopodium_jouinae",NA,0.0806666658570369,0.0806666658570369,NA
"Annelida","Lepidonotopodium_piscesae",NA,0.131011236919446,0.131011236919446,NA
"Annelida","Lepidonotus_carinulatus",0.125729948203781,NA,NA,NA
"Annelida","Lepidonotus_cristatus",0.0979110653576708,NA,NA,NA
"Annelida","Lepidonotus_sublevis",0.169495145651033,NA,NA,NA
"Annelida","Lepidonotus_tenuisetosus",0.123106139528872,NA,NA,NA
